OPENADMET_INCHIKEY,OPENADMET_CANONICAL_SMILES,LOG_CLint_HLM,CLint_HLM,LOG_CLint_RLM,CLint_RLM,LOG_CLint_MLM,CLint_MLM
YAZAPNJJLSTVRV-UMHCODORSA-N,CCC(NC(=O)C1=CC=C(Cl)C=C1)[C@H]1[C@@H]2C[C@@H](N3C=NC4=NC=CC=C43)C[C@@H]21,,,,,,
ADXYLZDRWMSWLX-UHFFFAOYSA-N,O=C(CN1C(=O)C(CC2=CNC3=CC=CC=C23)C2=NN=C(C3=CC=CC=C3)N2C2=CC=CC=C21)N1CCC(CC2=CC=CC=C2)C1,,,,,,
WBVFFDSDELAGSY-UHFFFAOYSA-N,CN1C=C(CN2CC3(CCN(C4=NC=C(C(O)=NO)C=N4)C3)C2)C2=CC=C(C#N)C=C21,,,,,1.8329557506045984,68.07
QTUJFHJUHDTZFB-UHFFFAOYSA-N,CN(C1=CC=C(C2=CC=C(C#N)C=C2O)N=N1)C1CC(C)(C)NC(C)(C)C1,,,1.100370545117563,12.6,,
HCTJSELELLHDAA-JIJYKOJWSA-N,COC(=O)N[C@H](C(=O)N1CCC[C@H]1C1=NC2=CC([C@H]3CC[C@H](C4=CC=C5NC([C@@H]6CCCN6C(=O)[C@@H](NC(=O)OC)C(C)C)=NC5=C4)N3C3=CC(F)=C(N4CCC(C5=CC=C(F)C=C5)CC4)C(F)=C3)=CC=C2N1)C(C)C,,,1.7269715836828767,53.33,,
SMHUTYZXTOZRFZ-UHFFFAOYSA-N,CC1(C)CC2=C(SC(N3CCOCC3)=N2)C(=O)N1,0.0681858617461616,1.17,,,,
LDIQCSDSMGRLFS-UHFFFAOYSA-N,O=C(NC1=CC=CC(C2=CC3=CC(C4=CC=CC=C4)=CN=C3N2)=C1)N1CCCC1,,,,,0.8231806877722362,6.6555
VZNXMVGDWIFGPG-PDGMAZNTSA-O,C[C@@](C(=O)O[C@H]1C[N+]2(CC(=O)NC3=CC=CC(F)=C3)CCC1CC2)(C1=CC=CS1)N1CCCCC1,1.816373888752362,65.52,,,,
ZYWNMRPOYLXAAW-HTUCIKCGSA-N,C[C@@H]1O[C@@H](NC(=O)C2=CC=CC=C2)[C@@H](O)[C@H](O)[C@@H]1O,1.285669805960068,19.305,,,1.7802524872304253,60.291
HVTUZZBOLLPTQC-NOZRDPDXSA-N,CC1=NC=C(NC(=O)C2=CC=CC(C(F)(F)F)=C2)C=C1C1=CN=C(O[C@H]2CCOC[C@H]2F)C(N2CCOCC2)=C1,1.884427161737945,76.635,,,,
MMWXEYASGQOQGV-UHFFFAOYSA-N,O=C(C1=CC=CC=C1C(F)(F)F)N1CCC(N(C2=CC=C(C(F)(F)F)C=C2)C2=CC=CN=C2)CC1,2.4614099781074588,289.341,2.113207769822735,129.77999999999997,,
GEIMAPPZPZOTHN-UHFFFAOYSA-N,C=CC(=O)N(C)CCOC1=CN=CN=C1C1=CC=C(CN2CCN(CC(F)(F)F)CC2=O)C(C)=C1,2.499687082618404,316.0,3.0453229787866576,1110.0,,
RVIAYIHTJMJVOV-UHFFFAOYSA-N,CCN(C(=O)C1=C(NS(=O)(=O)C2=CC=C(C3=CN=CO3)C=C2)N(C2=CC=CC=C2)N=C1)C1CCCCC1,2.2049064289025684,160.29,,,,
QPDHLRFPKBFYMU-UHFFFAOYSA-N,CC(C)(CNC1=CC=C(C2=CC=CC(C(N)=O)=C2)C=N1)C1=CC=C(F)C=C1,0.8450980400142568,7.0,,,,
WFZUDDFKDDQSCZ-CQSZACIVSA-N,CC(C)C1=NN(CC(=O)N2CCN(C3=C(C4=CN=C(C(F)(F)F)N=C4)N=C(C(F)(F)F)S3)C[C@H]2CCO)C=N1,1.410608542568368,25.74,,,,
VGZOEYFNUDMUIX-UHFFFAOYSA-N,O=C(NC1=CC=C(OC(F)(F)F)C=C1)C1=CN=CC(C2=CC=CN=C2)=C1,1.2041199826559248,16.0,1.7481880270062005,56.0,1.4913616938342726,31.0
ZLFNHZWFKGOWRN-UHFFFAOYSA-N,O=C(CC1=CC=CC=C1)NC1=NC2=CC=C(N(CCN3CCOCC3)C(=O)NC3=CC=C(Cl)C=C3)C=C2S1,,,3.315422411252926,2067.39,,
ZDFYNSKUMBIVJP-OXJNMPFZSA-N,CC1=CC(C2=CC=C([C@H](C)NC3=NC=CC(N4C(=O)OC[C@@H]4C(C)C)=N3)N=C2)=CC=N1,,,2.087781417809542,122.4,,
XLFJFYVOLHNJAL-XDHOZWIPSA-N,C=C1N/C(=C/C2=C(C)N(C3=CC=C(SC)C=C3)C(C)=C2)C(O)=C1C(=O)OCC,,,,,2.412275701935831,258.39
DOMIZPJZHXXHGH-UHFFFAOYSA-N,CC1=CC=C2N=C(N3CCCC4=CC=C(F)C=C4C3)C=C(NCCN)C2=C1,0.7781512503836436,6.0,2.204119982655925,160.0,1.380211241711606,24.0
BARKMJDWQGKXIS-UHFFFAOYSA-N,CC(C)(C)CC(=O)N1CCC(N(C2=CC=C(Cl)C=C2)C2=CC=CN=C2)CC1,2.310727290044546,204.516,2.807940721215499,642.6,,
MUYPWUMRLNHIOC-WCFYKVIXSA-N,C1=CC([C@H]2CCC[C@@]3(C2)OOC2(O3)C3CC4CC(C3)CC2C4)=CC=C1OCCN1CCOCC1,1.396565465184899,24.921,,,,
JNAOGJWOQFVLOM-UHFFFAOYSA-N,CN1CCN(C2=CC=C(NC3=NC=C(Cl)C(NC4=CC=CC(C(F)(F)F)=C4)=N3)N=C2)CC1,0.900694774452398,7.956,,,1.501216785272612,31.7115
XLCPROQNAKTQDD-UHFFFAOYSA-N,CC1=CC=CC(N2N=CC3=C2N=C(C)N(C2=CC=C(Cl)C=C2)C3=O)=C1,,,2.6020599913279625,400.0,,
VCGRFBXVSFAGGA-UHFFFAOYSA-N,CC1=C(COC2=CC=C(C(=O)N3CCS(=O)(=O)CC3)C=N2)C(C2=CC=C(F)C=C2)=NO1,0.9432471251378616,8.775,1.5976951859255124,39.6,,
LIVYVCAUBHXIMI-UHFFFAOYSA-N,O=C1NC(C2=NN(CC3=CC=CC=C3F)C(C3=NOC=C3)=C2)=NC=C1F,0.8463371121298052,7.02,,,,
PBQOCTGQXWQTCR-LBPRGKRZSA-N,CC1=CC(C(F)(F)F)=CC(N2C(=O)OC[C@H]2C(=O)N(C)C2=CC=C(F)C(Cl)=C2F)=N1,,,,,2.9149510611278813,822.15
PJXKTIHQTMUAES-UHFFFAOYSA-N,CC(=O)N1C2C=C(CN3CCC(NC(=O)NC4=CC(F)=CC(C(F)(F)F)=C4)CC3)CC1CC2,1.1095785469043866,12.87,,,,
XIKSNOVEDQVYJE-UHFFFAOYSA-N,CCC1=NN2C(NC3=CC=C(C(F)(F)F)C=C3)=CC(C)=NC2=N1,,,,,1.7510942584892115,56.376
APWBVHFSBGGAAZ-UHFFFAOYSA-N,CNCC1=CC(C(=O)NC)=CC=C1OC1=CC=C(Cl)C=C1Cl,1.0224283711854865,10.53,,,,
MZAHUXATQGDNPE-UHFFFAOYSA-N,COC1=CC=C(N(C(=O)C2=CC=CC=C2)C(C(=O)NC(C)CN(C)C)C2=CC=CC=C2F)C(OC)=C1,2.198519630241168,157.95,,,,
RKSCZVHQYFYRQE-FXIXRJGSSA-N,C[C@@](C(=O)O[C@H]1C[N+]2(CCC3CCCCC3)CCC1CC2)(C1=CC=CS1)N1CCCCC1,1.839037873388306,69.03,,,,
MBIXLGQREUTWSJ-UHFFFAOYSA-N,CC1=CC=CC(C2=NN(C)C(NC3=CC(O)=CC(O)=C3C(=O)N3CC4=CC=C(F)C=C4C3)=C2)=C1F,,,,,2.2097321075148613,162.081
YAUAQNZUGKKMFP-UHFFFAOYSA-N,COC1=CC2=C(C=C1OC)C1CC(O)(CO)C(CC(C)C)CN1CC2,2.037824750588342,109.1,,,2.1550322287909704,142.9
YTVVUEHBECILFK-UHFFFAOYSA-N,CN1N=C(C(C)(C)C)C=C1NC(=O)C(C)(C)S(=O)(=O)C1=CC=C(Cl)C=C1,1.2143138974243997,16.38,1.5563025007672873,36.0,,
VUPSGIXTSCJLPI-UHFFFAOYSA-N,CCOC(=O)NC1=CC2=C(C=C1F)CC1=C(O)N(C3=CN=C(C#N)C(C(F)(F)F)=C3)C(=S)N1C2,0.895422546039408,7.86,,,,
MJTBJMPEEDJGDQ-UHFFFAOYSA-N,COCC1=NN2C(NC3=CC=C(S(F)(F)(F)(F)F)C=C3)=CC(C)=NC2=N1,0.8163738887523619,6.551999999999999,,,1.748067803859024,55.9845
XGGPNQWFYUZWNO-KRWDZBQOSA-N,C[C@H](OC1=CC=CC2=NC=NC(NC3=CC=C4C(=C3)C=NN4CC3=CC=CC=N3)=C12)C(=O)N(C)C,1.5866998016240492,38.61,1.670245853074124,46.8,,
BTPALPJOPINIFI-RUZDIDTESA-N,CC1=CC(Cl)=CC=C1C1=CC=C(C(=O)N[C@@H]2CCC3=C(C)C=CC(N4CCN(C)CC4)=C3C2)C=C1,1.3692158574101427,23.4,,,2.1725153630107723,148.77
RCVJKKYLQNAHPL-UHFFFAOYSA-N,CC1=NC2=C(C=NN2C2=CC=CC(Cl)=C2)C(=O)N1C1=CC=C(Cl)C=C1,,,2.263233538439489,183.33,,
HMFKVZFDBCKKGJ-UHFFFAOYSA-N,CCC(CC)C1=NOC2=CC(NC3=C4N=CC=CC4=NN3)=CC=C12,1.9253120914996495,84.2,2.6884198220027105,488.0,,
GXULSEQWTUDHCL-RWGOJESNSA-N,N#CC1=C(N)N=CN=C1N1[C@H](C2=NC3=CC=CC(F)=C3C(=O)N2C2=CC(F)=CC(F)=C2)C[C@@H]2CCCC[C@@H]21,0.4483971034577676,2.808,,,,
RNVGNVPUVGTLDX-UHFFFAOYSA-N,CN1CCN(C2=CC=C(C3=CC4=NC=C(C5=CSC6=CN=CN=C56)N4C=C3)C=C2)CC1,1.7686381012476144,58.7,,,3.1085311988578685,1283.9
UJLAWZDWDVHWOW-YPMHNXCESA-N,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)C1=NC=NC2=C1C=CN2,1.0681858617461617,11.7,1.7993405494535817,63.0,,
XHHRGYCOEVNAKV-ZDUSSCGKSA-N,CC1=NNC(NC2=CC(C)=C(C#N)C(N[C@@H](C)CCCC(C)(C)O)=N2)=C1,1.7671558660821804,58.5,,,,
GBCSFHXTPVGSRR-UHFFFAOYSA-N,O=C(NC1=CC=C2C(=O)C3=CC=CC(F)=C3OC2=C1)C1=CC=CC=C1F,,,,,1.5831987739686226,38.3
WXOGYBWIHWKUMA-UHFFFAOYSA-N,CC1=CC=C(C(=O)NC2=CC=C(OC3=CN4C=C(NC(=O)C5CC5)N=C4C=C3)C(F)=C2)C(=O)N1C1=CC=CC=C1,,,,,1.5927317663939622,39.15
VXKMMMZVPVHQBU-UHFFFAOYSA-N,CN1C=C(C2=C3C=C(NCC4=CC(F)=CC=C4S(C)(=O)=O)C=CC3=NN2)C=N1,2.1051694279993316,127.4,,,,
IRGGYSVFJCBILG-UHFFFAOYSA-N,O=C(O)C1CN(C2CCC3(CC4=CC=CC=C4OC4=CC=CC=C43)C2)C1,,,0.0334237554869497,1.08,,
BMZAQBGIVVRCCG-UHFFFAOYSA-N,CC1=CC(C)=C(NC2=CC=C3OCCN(C4=NC5=C(S4)C(=O)NC(C)(C)C5)C3=C2)N=N1,1.3692158574101427,23.4,1.6170003411208989,41.4,,
ULXXDDBFHOBEHA-CWDCEQMOSA-N,CN(C)C/C=C/C(=O)NC1=CC2=C(NC3=CC=C(F)C(Cl)=C3)N=CN=C2C=C1O[C@H]1CCOC1,0.2143138974243995,1.6379999999999997,,,1.565859619993661,36.801
VTNCVEJDIUFDQY-UHFFFAOYSA-N,CCC(=O)NCCC1CCC2=CC=C3N=C(C)SC3=C21,1.6809697184658972,47.97,2.833911715071378,682.2,,
MHAQTEBGBYFXKL-CQSZACIVSA-N,NC(=O)C1=C(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C4=CC=CC=C34)CC2)C=CC(Cl)=C1Cl,1.0681858617461617,11.7,,,,
DXRIPNKUBZNZQN-UHFFFAOYSA-N,CC(=O)NC1=CC=CC(CN2C=C(C3=CC4=NNC(N)=C4C=C3)C=CC2=O)=C1,,,,,1.7388598020722,54.81
DLONTNINHYMHFB-CYBMUJFWSA-N,CC1=C(Cl)C=CC(OC2CCN(C[C@H](O)CNC(=O)C3=CNC(=O)C=C3C(F)(F)F)CC2)=C1Cl,0.8463371121298052,7.02,,,,
KEXVBARCTIPYBQ-UHFFFAOYSA-N,CNC(=O)C1=NC(C2=CC=CC=C2OC)=C2C=CC=NC2=C1O,,,,,0.5469742758332871,3.5235
UBYILWVEJSMRTQ-UHFFFAOYSA-N,CN1C=C(C(=O)N2CC(OC3=CN=CC(N4C(=O)C5=CC=C(Cl)C=C5C4(C)C)=C3)C2)C=N1,,,0.8061799739838872,6.4,,
ISYRCGISNANONJ-KRWDZBQOSA-N,CC[C@](C)(O)C#CC1=CC2=C(C=CN2C2=CC=NC(N)=N2)C=N1,1.0413926851582251,11.0,2.1903316981702914,155.0,,
ATZMTTYEBJSBHN-FDXPZMOJSA-N,O=C(O)CCCCOC1=CC=C([C@H]2CC[C@]3(CC2)OOC2(O3)C3CC4CC(C3)CC2C4)C=C1,,,,,1.706675118700799,50.895
RUPXXJVRGLBQAP-UHFFFAOYSA-N,NC1=CC(NC2=CC=C(OC3=CC=C(Cl)C=C3)C=C2)=CN=N1,1.3692158574101427,23.4,,,,
TUSLTILUARIWGW-UHFFFAOYSA-N,COC1=CC=CC(NC(=O)C2=C(N)N(CC3=CC=C(N4C=CC=N4)C=C3)N=N2)=C1,,,,,0.954459602411555,9.004499999999998
FHCVSUWWTUKUEF-FEYUIWKASA-N,C[C@@H]1CN(C(=O)[C@@H]2CNC[C@H]2C2=CC=C(F)C=C2F)C[C@H](C)[C@@]1(O)C1=CC=C(F)C(F)=C1,0.9132839017604184,8.19,,,,
OQWLCVWZKFPMRI-MURFETPASA-N,CCCCC/C=C\C/C=C\CCCCCCCCC(=O)OC1=CC=CC2=C1C(CCN(C)C)=CN2,1.0839646181352025,12.1329,,,,
KRYHJTOBGCFKNN-UHFFFAOYSA-N,CN(C)C(=O)CN1CCC(N2C=C(NC3=NC(NC4(C)CC4)=C4C(=O)N(C)C=CC4=N3)C=N2)CC1,-1.2441251443275083,0.057,,,,
NFWKXQRPNKZBHD-DEOSSOPVSA-N,CC(C)(CCC(C(N)=O)(C1=CC=CC=C1)C1=CC=CC=C1)N1CC[C@H](OC2=CC=C(Cl)C(O)=C2)C1,2.3024499861249508,200.655,,,,
ADCWQMHYOJDFMF-UHFFFAOYSA-N,COC1=CC=C2N=C(C)C=C(OCC(=O)NC3=CC=CC(C)=C3)C2=C1,0.4661258704181992,2.925,,,1.8504103412631467,70.86150000000002
QMPOXUWXLXEAHD-INIZCTEOSA-N,CC(C)S(=O)(=O)N[C@H]1CC2=CC=C(CN3C=C(CO)C(C(F)(F)F)=N3)C=C2C1,1.4299136977637543,26.91,1.7466341989375789,55.8,,
HISFANDRTZXNBO-UHFFFAOYSA-N,CC1=CN=C(NC2=CC=NC3=CC(C4=CN=C(N5CCCN(C)CC5)N=C4)=CC=C23)C=N1,2.0681858617461617,117.0,,,,
ONEJEIKQLAZPNN-UHFFFAOYSA-N,CC(C)(O)C1CCN(CC2=CC=C3N=C(C4=C(F)C=CC5=C4C=CN5)N=C(N4CCOCC4)C3=N2)CC1,,,1.3617278360175928,23.0,1.6720978579357175,47.0
LIHOWQBGFZAYJZ-UHFFFAOYSA-N,COC1=CC=C(S(=O)(=O)NC2=CC=C(CN3CCN(C(=O)C4CN(C(C)=O)C4)CC3)C=C2)C=C1,,,,,0.5927317663939622,3.915
PVIQKWMPRWBULF-LBPRGKRZSA-N,O=C(NCC1=CC=CC(C(F)(F)F)=C1Cl)[C@@H]1CCC(=O)N1C1=CC=CS1,2.792461731346951,620.1,,,,
CNTAQWMENZCDOK-UHFFFAOYSA-N,CN1CCN(C2=NC=C(C(=O)NC3=CC=C(OC(F)(F)F)C=C3)C=C2C2=CN=CN=C2)CC1,,,1.5314789170422551,34.0,,
JYONLQUZAOWQDR-UHFFFAOYSA-N,CNC1=NC(NC2(C#N)CCCCC2)=NC(N2C=NC=N2)=N1,,,1.7160033436347992,52.0,,
QLSUBNPMUSWHLS-OAHLLOKOSA-N,OCC[C@]1(C2=CC3=CC=CC=C3O2)CCCNC1,1.410608542568368,25.74,,,,
UIZHOFJFIOCYLH-UHFFFAOYSA-N,CN(C)CCOC1=CC(NS(=O)(=O)C2=C(Cl)C=C(C(F)(F)F)C=C2Cl)=CC=C1Cl,1.2183280235947205,16.532100000000003,,,,
KIPSRZQNNGSYJE-UHFFFAOYSA-N,CC1=NC2=CC=CC(C3=CC4=C(CCNC4=O)N3)=C2N=C1NC(C)(C)C,1.9132839017604184,81.9,2.189770956346874,154.8,,
APWBVHFSBGGAAZ-UHFFFAOYSA-N,CNCC1=CC(C(=O)NC)=CC=C1OC1=CC=C(Cl)C=C1Cl,1.0224283711854865,10.53,,,,
SPQOUTREGZQUFW-HNNXBMFYSA-N,C[C@H](OC1=CC=CC2=NC=NC(NC3=CC=C4C(=C3)C=NN4CC3=CSC=N3)=C12)C(=O)N(C)C,1.4831592097169797,30.42,1.7993405494535817,63.0,,
NIKRNNCEAFBTLC-UHFFFAOYSA-N,CC1=CC(C(=O)O)=NN1CC1=CC(Br)=CC=C1OCC1=CC=CC=C1,-0.1536628878701947,0.702,,,,
QYUJVXKCYGKGBB-UHFFFAOYSA-N,CS(=O)(=O)C1=CC=C(C2=CC=C(F)C=C2)C(C(=O)N2CCN(C3=CC=C(C(F)(F)F)C=C3)CC2)=C1,4.147367107793786,14040.0,,,4.291701770729981,19575.0
DURJSEKZABDAMF-QPJJXVBHSA-N,CCNC(=O)C1=CC=C(OC)C(/C=C/C2=CC=C(Cl)C=C2)=C1,,,,,2.864573372930461,732.105
LOLWWXQQRJQJES-CZYKHXBRSA-N,CCC1=CC=C(CC2=CC([C@@H]3OC4(CNC4)[C@@H](O)[C@H](O)[C@H]3O)=CC=C2C)C=C1,1.5733358400660675,37.44,,,,
XESYXOGHUBMFTI-UHFFFAOYSA-N,CCCCCC(C)NCC1=CC=C(C2=CC=CC=C2)C=C1,1.4661258704181992,29.25,,,2.693102311511525,493.29
WUTVMXLIGHTZJC-OAQYLSRUSA-N,CC1=CN=C(NC2=CC=C(F)C=C2Cl)N=C1C1=CNC(C(=O)N[C@H](CO)C2=CC=CC(Cl)=C2)=C1,1.4682054968113205,29.390400000000003,,,,
ISMLXLNGSXWFKI-UHFFFAOYSA-N,CC1=NC2=CC=NN2C(NCC2=CC=CC=N2)=C1C,2.4861555039608985,306.306,,,,
QLBNZUUHTMFNCP-KHPPLWFESA-N,COC/C(=N/O)C1=CC=C(OC)C=C1,0.5453071164658241,3.51,,,1.8714853673467913,74.385
CBBGVZCNBLEQID-UHFFFAOYSA-N,COC1=CC=C(C2=CC=C3N=C(N)SC3=C2)C=N1,0.95804758300435,9.079199999999998,,,,
VJVGNLWFBAMJAU-UHFFFAOYSA-N,COC1=CC=CC(N2C(=O)N(CC3=CC=CC=C3F)C3(CCN(CC4=CC=C(C5=CC=CC(C#N)=C5)C=C4)CC3)C2=O)=C1,1.9731278535996983,94.0,,,,
HMFPHFXYIKOWAW-GOSISDBHSA-N,CC(C)C(=O)N[C@@H]1CCCOC2=C(C3=CC=C(Cl)C=C3)N(C3=CC=CC=C3Cl)N=C21,1.3979400086720375,25.0,,,,
JLEKTSOLMZMXHI-UHFFFAOYSA-N,COC1=CC=CC(NC(=O)C2=C(N)N(CC3CCN(C(=O)OC(C)(C)C)CC3)N=N2)=C1,,,,,1.5927317663939622,39.15
ZEJRJRISLHICJV-UHFFFAOYSA-N,CC(C)CC1=CC=C2N=CC=CC2=C1NS(=O)(=O)C1=CC=C(CCCCC2CCN(C)CC2)C=C1,,,,,1.385123455892216,24.273
OHCHSHBZTNEQGO-CQSZACIVSA-N,CCOC1=NC=C(C2=C(N3CCN(C(=O)CN4N=CC5=CC=CN=C54)[C@H](C)C3)SC(C(F)(F)F)=N2)C=N1,1.6809697184658972,47.97,,,,
WZCAXUNOMZZMQX-UHFFFAOYSA-N,CC1=CN=C(NC2=CC=C3C(=O)NCC3=C2)N=C1C1=CN(CCC#N)N=C1,2.318605864055056,208.26,,,,
FSHLWHIBFAXNTQ-UHFFFAOYSA-N,COC1=CC=C(OC)C(S(=O)(=O)N(CC2=CC=CC=C2)CC2=CC=CC=C2)=C1,2.452001227726593,283.14,,,3.706675118700799,5089.5
UCKMXJHUPXWWEG-BKMJKUGQSA-N,CN1C=C(C2=CC=C3C(=C2)CC[C@@]32OC(=O)N(CC(=O)N3CC4=CC(F)=CC=C4OC[C@H]3C(F)(F)F)C2=O)C=N1,1.6122539060964374,40.95,2.017200343523835,104.04,2.377349059026838,238.4235
ZXIFSIFTYUWNHM-UHFFFAOYSA-N,O=C(C1=CC=C(F)C=C1)N1CCCC(C2=CC3=NC(Cl)=CC=C3N2)C1,2.0351786954659974,108.4373,,,3.1035607473094746,1269.289675
BWBHAVPBWPADEN-UHFFFAOYSA-N,O=C(NCC1=CC=C(F)C(OC(F)(F)F)=C1)C1=C2C=CC=CC2=C(O)N1CCC1=NC=C(F)C=N1,2.410608542568368,257.4,2.296665190261531,198.0,,
GWFAEYCHXYTENX-YRNVUSSQSA-N,CCCCCS(=O)(=O)NC(=O)/C=C/C1=CC=C(OCCOC)C=C1OC1=CC=C(C(F)(F)F)C=C1Cl,1.2143138974243997,16.38,1.255272505103306,18.0,,
DMILNTFRFSJCOO-VXNVDRBHSA-N,C1=CSC([C@]23CNC[C@H]2C3)=C1,1.1038037209559568,12.7,,,,
HEUYLFSZRPWNID-UHFFFAOYSA-N,O=C(NC1CCC1)C1=C(OCCC2=CC=CC=C2)C=C(N2CCOCC2)S1,,,,,0.291701770729981,1.9575
IPGBSWJQXVYQBT-PMERELPUSA-N,CS(=O)(=O)C1=CC=CC(CNC(=O)C2=CC=C(OC3=CC=C(C#C[C@]4(O)CN5CCC4CC5)C=C3)C=C2)=C1,1.1650958747542182,14.625,,,,
BTOAYMJQHLHUNC-UHFFFAOYSA-N,CNC(=O)C1=C(C2=CC=C(O)C=C2F)OC2=CC=C(O)C(CN3CCC4(COC4)C3)=C12,,,,,1.124210683436217,13.311
XNEBICDYBNPCSR-UHFFFAOYSA-N,CN1N=NC2=CC=C(C(=O)NC3CN(C4=CC(Cl)=NC=C4Cl)C3)C(N)=C21,1.4313637641589874,27.0,2.0791812460476247,120.0,,
HFNKQEVNSGCOJV-OAHLLOKOSA-N,N#CC[C@H](C1CCCC1)N1C=C(C2=NC=NC3=C2C=CN3)C=N1,1.670245853074124,46.8,,,,
YCGQGGXPQSSBTO-HFTQHKIXSA-N,C[C@@H]1CN(CC2=CC=C(F)C=C2)CCN1C(=O)/C=C/C1=CC=C(Cl)C=C1CN1N=CN=N1,,,3.118595365223762,1314.0,,
UFWMPADLCCNCKA-UHFFFAOYSA-N,COC1=CC=C(NC2=NC=CC=C2C2=NC=NC3=C2N=CN3)C=N1,,,2.29269900304393,196.2,,
FCTUPUIPIFLHLR-UHFFFAOYSA-N,CC1=CN=CC(NC(=O)C2(NC(=O)NC3=CC=C(Br)C=C3)CCCC2)=C1,1.3234583668494675,21.06,,,2.1837963734204613,152.685
RYTVXECKOUJGIF-UHFFFAOYSA-N,CC1=CC(F)=CC(C)=C1OC1=CC=C(C(C)(C)O)C=C1C1=CN(C)C(=O)C2=C1C=C(C(=O)NC13CC(C1)C3)N2,3.3010299956639813,2000.0,,,4.0731069759989404,11833.33
UMTUMIVHMIKPOR-UHFFFAOYSA-N,CN1C=C(C2=CC=NC(N3N=CC4=C(SC5=C4CCCC5)C3=O)=C2CO)C=C(NC(=O)C2CC2)C1=O,0.8692317197309762,7.4,0.9242792860618816,8.4,,
DCFOJAIMOGNIPT-UHFFFAOYSA-N,CCP(=O)(CC)C1=CC=CC=C1NC1=NC(NC2=CC(C3=CN(C)N=C3)=C(N3CCOCC3)C=C2OC)=NC=C1Cl,1.919444210465237,83.07,,,,
DCVMXZGIYMCDBF-UHFFFAOYSA-N,CC1=CC=C(C2=CC(C(=O)NCCN3CCCC3)=C3C=C(F)C=CC3=N2)C=C1,,,,,1.124210683436217,13.311
KFLPUQWDEJAHHA-JTQLQIEISA-N,C[C@H](NC(=O)CN1N=NC2=CC=CC=C2C1=O)C1=CC=C(C(F)(F)F)C=C1F,1.230448921378274,17.0,,,,
BQHBHGGMKILLQO-QGPIEZSZSA-N,O=C(NCC1=CC=CC=C1)[C@@H](C1=CC=CC=C1)N1CC2CCC(C1)N2C(=O)C1=CC(F)=CC=C1Cl,2.499549625905149,315.9,,,,
LIENCHBZNNMNKG-OJFNHCPVSA-N,CC(C)(C)[C@H](NC(=O)C(F)(F)F)C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C2(C)C,1.6611498572447867,45.83,,,3.0702041603125725,1175.45
MTDYDDJVCIHZKH-UHFFFAOYSA-N,CC1=CN2C=C(CC(=O)N3CCC4(CC3)CN(CC3=CC=C(N5N=CC=N5)C=C3Cl)C4)N=C2S1,1.5996647787884168,39.78,2.4566696294237573,286.2,,
RFQNPTRZWGFVHE-UHFFFAOYSA-N,O=C1OC2(CCN(C3=NC4=CC(OC(F)(F)F)=CC=C4N3)CC2)CN1C1=CC=CC=C1,-0.2328441339178195,0.585,-0.0457574905606751,0.9,,
OZKBASAPDYUAFO-UHFFFAOYSA-N,COC1=C(C(=O)NC2CCNCC2)N(C)C2=C1C(=O)N(CC(=O)C1=CC=CC=C1)C1=CC=CC=C21,0.3692158574101428,2.34,,,1.5927317663939622,39.15
MDUUCQWIJPWQQY-UHFFFAOYSA-N,CN(CC(N)=O)CC1=NC(C2=CN(CC3CCOCC3)C3=C(Cl)C=CC=C23)=NO1,4.323892444328786,21081.06,1.8887409606828929,77.4,,
GHMPGASLACURHJ-PXYINDEMSA-N,COC1=C([C@H](C)N2N=C(C)C3=C(N)N=CN=C32)C=C(Cl)C(C)=C1C1CNC(=O)C1,1.06707085604537,11.67,,,,
PIPVVXXXDHECFG-UHFFFAOYSA-N,OC1=CC=CC=C1C1=CN=CN1CC1=CC2=CC(Br)=CC=C2N1,,,,,2.155024630850437,142.8975
MDFQKZXRTVTODM-UHFFFAOYSA-N,COC1=CC=C2N=C(C3=NOC(C4CCN(C(=O)CCC(F)(F)F)CC4)=N3)SC2=C1,,,,,2.887197992555555,771.255
WCVYPEQEJGHVSX-APPZFPTMSA-N,C[C@@H]1COCCN1C1=NN2C(=C1)C(=O)NC[C@H]2C(F)(F)F,,,0.9294189257142929,8.5,,
RZJWWQSGWHXWAK-UHFFFAOYSA-N,COC1=CC(NC(=O)C2=CC=C(C3=CC=CC=C3)C=C2)=CC=C1OCCN(C(C)C)C(C)C,,,1.209515014542631,16.2,,
SQQSLERAASOSHM-UHFFFAOYSA-N,CC1=CC=C(NC2CN(C(=O)NC3=NC=C(Cl)S3)C2)C=C1Cl,,,,,2.282927846422476,191.835
OZHSGHLFIJMSNI-UHFFFAOYSA-N,CN1CCN(C(=O)C2=CC=C(C3=CN=C(N)C(C4=CC=C(C(F)(F)F)C=C4)=C3)C=C2)CC1,1.5595475555804343,36.27,,,,
JZCPYUJPEARBJL-UHFFFAOYSA-N,CC1=C(C2=CC=C(Cl)C=C2)N(C2=CC=C(Cl)C=C2Cl)N=C1C(=O)NN1CCCCC1,2.5742571116130386,375.19506,3.666808037312633,4643.1,1.1005876380897932,12.6063
